,FECHA_TRANSACCION,DISPOSITIVO,HORA,DIFERENCIA
25722,2024-04-28,10001648,17:08:28,103.0
25723,2024-04-28,10001648,17:08:56,28.0
25724,2024-04-28,10001648,17:15:24,388.0
25725,2024-04-28,10001648,17:17:49,145.0
25726,2024-04-28,10001648,17:18:07,18.0
25727,2024-04-28,10001648,17:18:11,4.0
25728,2024-04-28,10001648,17:18:21,10.0
25729,2024-04-28,10001648,17:18:47,26.0
25730,2024-04-28,10001648,17:18:50,3.0
25731,2024-04-28,10001648,17:18:54,4.0
25732,2024-04-28,10001648,17:19:02,8.0
25733,2024-04-28,10001648,17:19:04,2.0
25734,2024-04-28,10001648,17:22:42,218.0
25735,2024-04-28,10001648,17:24:13,91.0
25736,2024-04-28,10001648,17:27:48,215.0
25737,2024-04-28,10001648,17:35:06,438.0
25738,2024-04-28,10001648,17:36:55,109.0
25739,2024-04-28,10001648,17:38:08,73.0
25740,2024-04-28,10001648,17:41:11,183.0
25741,2024-04-28,10001648,17:49:33,502.0
25742,2024-04-28,10001648,17:50:12,39.0
25743,2024-04-28,10001648,17:50:19,7.0
25744,2024-04-28,10001648,17:53:15,176.0
25745,2024-04-28,10001648,17:53:19,4.0
25746,2024-04-28,10001648,17:57:16,237.0
25747,2024-04-28,10001648,18:01:51,275.0
25748,2024-04-28,10001648,18:02:02,11.0
25749,2024-04-28,10001648,18:05:31,209.0
25750,2024-04-28,10001648,18:06:16,45.0
25751,2024-04-28,10001648,18:07:39,83.0
25752,2024-04-28,10001648,18:07:54,15.0
25753,2024-04-28,10001648,18:07:59,5.0
25754,2024-04-28,10001648,18:08:12,13.0
25755,2024-04-28,10001648,18:08:54,42.0
25756,2024-04-28,10001648,18:11:06,132.0
25757,2024-04-28,10001648,18:14:06,180.0
25758,2024-04-28,10001648,18:16:10,124.0
25759,2024-04-28,10001648,18:16:18,8.0
25760,2024-04-28,10001648,18:16:51,33.0
25761,2024-04-28,10001648,18:17:16,25.0
25762,2024-04-28,10001648,18:18:12,56.0
25763,2024-04-28,10001648,18:19:05,53.0
25764,2024-04-28,10001648,18:21:55,170.0
25765,2024-04-28,10001648,18:26:43,288.0
25766,2024-04-28,10001648,18:28:20,97.0
25767,2024-04-28,10001648,18:29:19,59.0
25768,2024-04-28,10001648,18:33:13,234.0
25769,2024-04-28,10001648,18:36:04,171.0
25770,2024-04-28,10001648,18:37:49,105.0
25771,2024-04-28,10001648,18:40:40,171.0
25772,2024-04-28,10001648,18:44:31,231.0
25773,2024-04-29,10000543,16:01:19,12.0
25774,2024-04-29,10000543,16:02:05,46.0
25775,2024-04-29,10000543,16:02:30,25.0
25776,2024-04-29,10000543,16:03:00,30.0
25777,2024-04-29,10000543,16:04:27,87.0
25778,2024-04-29,10000543,16:04:36,9.0
25779,2024-04-29,10000543,16:07:25,169.0
25780,2024-04-29,10000543,16:07:57,32.0
25781,2024-04-29,10000543,16:08:02,5.0
25782,2024-04-29,10000543,16:08:36,34.0
25783,2024-04-29,10000543,16:08:40,4.0
25784,2024-04-29,10000543,16:09:14,34.0
25785,2024-04-29,10000543,16:10:20,66.0
25786,2024-04-29,10000543,16:10:24,4.0
25787,2024-04-29,10000543,16:10:29,5.0
25788,2024-04-29,10000543,16:10:36,7.0
25789,2024-04-29,10000543,16:11:29,53.0
25790,2024-04-29,10000543,16:11:39,10.0
25791,2024-04-29,10000543,16:12:14,35.0
25792,2024-04-29,10000543,16:13:43,89.0
25793,2024-04-29,10000543,16:14:59,76.0
25794,2024-04-29,10000543,16:15:03,4.0
25795,2024-04-29,10000543,16:15:12,9.0
25796,2024-04-29,10000543,16:16:46,94.0
25797,2024-04-29,10000543,16:20:56,250.0
25798,2024-04-29,10000543,16:23:15,139.0
25799,2024-04-29,10000543,16:24:34,79.0
25800,2024-04-29,10000543,16:24:40,6.0
25801,2024-04-29,10000543,16:24:47,7.0
25802,2024-04-29,10000543,16:25:00,13.0
25803,2024-04-29,10000543,16:25:56,56.0
25804,2024-04-29,10000543,16:26:12,16.0
25805,2024-04-29,10000543,16:26:21,9.0
25806,2024-04-29,10000543,16:26:34,13.0
25807,2024-04-29,10000543,16:27:05,31.0
25808,2024-04-29,10000543,16:27:37,32.0
25809,2024-04-29,10000543,16:28:00,23.0
25810,2024-04-29,10000543,16:28:25,25.0
25811,2024-04-29,10000543,16:29:05,40.0
25812,2024-04-29,10000543,16:29:18,13.0
25813,2024-04-29,10000543,16:30:14,56.0
25814,2024-04-29,10000543,16:30:51,37.0
25815,2024-04-29,10000543,16:30:56,5.0
25816,2024-04-29,10000543,16:34:20,204.0
25817,2024-04-29,10000543,16:35:17,57.0
25818,2024-04-29,10000543,16:37:48,151.0
25819,2024-04-29,10000543,16:38:02,14.0
25820,2024-04-29,10000543,16:45:47,465.0
25821,2024-04-29,10000543,16:47:14,87.0
25822,2024-04-29,10000543,16:47:24,10.0
25823,2024-04-29,10000543,16:48:01,37.0
25824,2024-04-29,10000543,16:50:23,142.0
25825,2024-04-29,10000543,16:51:24,61.0
25826,2024-04-29,10000543,16:53:44,140.0
25827,2024-04-29,10000543,16:54:05,21.0
25828,2024-04-29,10000543,16:58:44,279.0
25829,2024-04-29,10000543,16:58:47,3.0
25830,2024-04-29,10000543,16:59:27,40.0
25831,2024-04-29,10000543,17:01:32,125.0
25832,2024-04-29,10000543,17:02:00,28.0
25833,2024-04-29,10000543,17:02:58,58.0
25834,2024-04-29,10000543,17:06:52,234.0
25835,2024-04-29,10000543,17:07:04,12.0
25836,2024-04-29,10000543,17:07:09,5.0
25837,2024-04-29,10000543,17:07:13,4.0
25838,2024-04-29,10000543,17:07:18,5.0
25839,2024-04-29,10000543,17:07:23,5.0
25840,2024-04-29,10000543,17:07:26,3.0
25841,2024-04-29,10000543,17:07:38,12.0
25842,2024-04-29,10000543,17:07:41,3.0
25843,2024-04-29,10000543,17:08:17,36.0
25844,2024-04-29,10000543,17:09:05,48.0
25845,2024-04-29,10000543,17:10:03,58.0
25846,2024-04-29,10000543,17:10:06,3.0
25847,2024-04-29,10000543,17:10:10,4.0
25848,2024-04-29,10000543,17:10:13,3.0
25849,2024-04-29,10000543,17:10:27,14.0
25850,2024-04-29,10000543,17:10:31,4.0
25851,2024-04-29,10000543,17:11:17,46.0
25852,2024-04-29,10000543,17:11:22,5.0
25853,2024-04-29,10000543,17:11:57,35.0
25854,2024-04-29,10000543,17:12:35,38.0
25855,2024-04-29,10000543,17:12:42,7.0
25856,2024-04-29,10000543,17:13:42,60.0
25857,2024-04-29,10000543,17:13:50,8.0
25858,2024-04-29,10000543,17:14:07,17.0
25859,2024-04-29,10000543,17:14:15,8.0
25860,2024-04-29,10000543,17:14:42,27.0
25861,2024-04-29,10000543,17:15:24,42.0
25862,2024-04-29,10000543,17:15:28,4.0
25863,2024-04-29,10000543,17:15:43,15.0
25864,2024-04-29,10000543,17:16:38,55.0
25865,2024-04-29,10000543,17:18:13,95.0
25866,2024-04-29,10000543,17:18:36,23.0
25867,2024-04-29,10000543,17:18:42,6.0
25868,2024-04-29,10000543,17:18:57,15.0
25869,2024-04-29,10000543,17:19:20,23.0
25870,2024-04-29,10000543,17:19:47,27.0
25871,2024-04-29,10000543,17:19:53,6.0
25872,2024-04-29,10000543,17:19:59,6.0
25873,2024-04-29,10000543,17:20:05,6.0
25874,2024-04-29,10000543,17:20:55,50.0
25875,2024-04-29,10000543,17:21:10,15.0
25876,2024-04-29,10000543,17:21:20,10.0
25877,2024-04-29,10000543,17:21:25,5.0
25878,2024-04-29,10000543,17:21:29,4.0
25879,2024-04-29,10000543,17:21:32,3.0
25880,2024-04-29,10000543,17:22:08,36.0
25881,2024-04-29,10000543,17:22:35,27.0
25882,2024-04-29,10000543,17:22:52,17.0
25883,2024-04-29,10000543,17:22:57,5.0
25884,2024-04-29,10000543,17:24:15,78.0
25885,2024-04-29,10000543,17:24:19,4.0
25886,2024-04-29,10000543,17:26:19,120.0
25887,2024-04-29,10000543,17:26:21,2.0
25888,2024-04-29,10000543,17:26:24,3.0
25889,2024-04-29,10000543,17:27:09,45.0
25890,2024-04-29,10000543,17:27:13,4.0
25891,2024-04-29,10000543,17:28:45,92.0
25892,2024-04-29,10000543,17:28:50,5.0
25893,2024-04-29,10000543,17:28:55,5.0
25894,2024-04-29,10000543,17:29:41,46.0
25895,2024-04-29,10000543,17:32:41,180.0
25896,2024-04-29,10000543,17:32:49,8.0
25897,2024-04-29,10000543,17:32:54,5.0
25898,2024-04-29,10000543,17:33:05,11.0
25899,2024-04-29,10000543,17:34:59,114.0
25900,2024-04-29,10000543,17:36:44,105.0
25901,2024-04-29,10000543,17:37:29,45.0
25902,2024-04-29,10000543,17:37:36,7.0
25903,2024-04-29,10000543,17:42:05,269.0
25904,2024-04-29,10000543,17:42:08,3.0
25905,2024-04-29,10000543,17:43:07,59.0
25906,2024-04-29,10000543,17:43:13,6.0
25907,2024-04-29,10000543,17:44:14,61.0
25908,2024-04-29,10000543,17:46:14,120.0
25909,2024-04-29,10000543,17:47:21,67.0
25910,2024-04-29,10000543,17:47:25,4.0
25911,2024-04-29,10000543,17:47:38,13.0
25912,2024-04-29,10000543,17:47:51,13.0
25913,2024-04-29,10000543,17:47:55,4.0
25914,2024-04-29,10000543,17:50:41,166.0
25915,2024-04-29,10000543,17:50:44,3.0
25916,2024-04-29,10000543,17:51:42,58.0
25917,2024-04-29,10000543,17:52:40,58.0
25918,2024-04-29,10000543,17:54:04,84.0
25919,2024-04-29,10000543,17:56:32,148.0
25920,2024-04-29,10000543,17:57:38,66.0
25921,2024-04-29,10000543,17:58:10,32.0
25922,2024-04-29,10000543,17:58:13,3.0
25923,2024-04-29,10000543,17:58:18,5.0
25924,2024-04-29,10000543,17:58:48,30.0
25925,2024-04-29,10000543,17:59:51,63.0
25926,2024-04-29,10000543,18:00:42,51.0
25927,2024-04-29,10000543,18:00:47,5.0
25928,2024-04-29,10000543,18:00:52,5.0
25929,2024-04-29,10000543,18:01:37,45.0
25930,2024-04-29,10000543,18:02:00,23.0
25931,2024-04-29,10000543,18:02:18,18.0
25932,2024-04-29,10000543,18:02:29,11.0
25933,2024-04-29,10000543,18:06:59,270.0
25934,2024-04-29,10000543,18:10:20,201.0
25935,2024-04-29,10000543,18:10:53,33.0
25936,2024-04-29,10000543,18:11:38,45.0
25937,2024-04-29,10000543,18:11:45,7.0
25938,2024-04-29,10000543,18:13:03,78.0
25939,2024-04-29,10000543,18:13:18,15.0
25940,2024-04-29,10000543,18:13:24,6.0
25941,2024-04-29,10000543,18:14:17,53.0
25942,2024-04-29,10000543,18:14:22,5.0
25943,2024-04-29,10000543,18:14:38,16.0
25944,2024-04-29,10000543,18:14:53,15.0
25945,2024-04-29,10000543,18:15:22,29.0
25946,2024-04-29,10000543,18:16:53,91.0
25947,2024-04-29,10000543,18:16:58,5.0
25948,2024-04-29,10000543,18:17:31,33.0
25949,2024-04-29,10000543,18:17:41,10.0
25950,2024-04-29,10000543,18:17:46,5.0
25951,2024-04-29,10000543,18:17:51,5.0
25952,2024-04-29,10000543,18:18:58,67.0
25953,2024-04-29,10000543,18:20:23,85.0
25954,2024-04-29,10000543,18:20:30,7.0
25955,2024-04-29,10000543,18:20:56,26.0
25956,2024-04-29,10000543,18:22:30,94.0
25957,2024-04-29,10000543,18:22:52,22.0
25958,2024-04-29,10000543,18:26:31,219.0
25959,2024-04-29,10000543,18:26:43,12.0
25960,2024-04-29,10000543,18:26:59,16.0
25961,2024-04-29,10000543,18:27:20,21.0
25962,2024-04-29,10000543,18:27:25,5.0
25963,2024-04-29,10000543,18:27:35,10.0
25964,2024-04-29,10000543,18:28:53,78.0
25965,2024-04-29,10000543,18:29:04,11.0
25966,2024-04-29,10000543,18:29:29,25.0
25967,2024-04-29,10000543,18:30:06,37.0
25968,2024-04-29,10000543,18:30:11,5.0
25969,2024-04-29,10000543,18:30:37,26.0
25970,2024-04-29,10000543,18:30:57,20.0
25971,2024-04-29,10000543,18:31:26,29.0
25972,2024-04-29,10000543,18:31:42,16.0
25973,2024-04-29,10000543,18:31:59,17.0
25974,2024-04-29,10000543,18:32:27,28.0
25975,2024-04-29,10000543,18:33:05,38.0
25976,2024-04-29,10000543,18:33:10,5.0
25977,2024-04-29,10000543,18:33:16,6.0
25978,2024-04-29,10000543,18:33:40,24.0
25979,2024-04-29,10000543,18:33:46,6.0
25980,2024-04-29,10000543,18:34:23,37.0
25981,2024-04-29,10000543,18:34:33,10.0
25982,2024-04-29,10000543,18:34:50,17.0
25983,2024-04-29,10000543,18:36:07,77.0
25984,2024-04-29,10000543,18:36:49,42.0
25985,2024-04-29,10000543,18:36:55,6.0
25986,2024-04-29,10000543,18:37:25,30.0
25987,2024-04-29,10000543,18:38:10,45.0
25988,2024-04-29,10000543,18:38:13,3.0
25989,2024-04-29,10000543,18:38:46,33.0
25990,2024-04-29,10000543,18:39:03,17.0
25991,2024-04-29,10000543,18:39:30,27.0
25992,2024-04-29,10000543,18:39:44,14.0
25993,2024-04-29,10000543,18:39:52,8.0
25994,2024-04-29,10000543,18:40:11,19.0
25995,2024-04-29,10000543,18:41:21,70.0
25996,2024-04-29,10000543,18:43:30,129.0
25997,2024-04-29,10000543,18:44:22,52.0
25998,2024-04-29,10000544,16:03:04,122.0
25999,2024-04-29,10000544,16:03:24,20.0
26000,2024-04-29,10000544,16:05:05,101.0
26001,2024-04-29,10000544,16:06:57,112.0
26002,2024-04-29,10000544,16:07:21,24.0
26003,2024-04-29,10000544,16:07:25,4.0
26004,2024-04-29,10000544,16:07:59,34.0
26005,2024-04-29,10000544,16:08:03,4.0
26006,2024-04-29,10000544,16:08:38,35.0
26007,2024-04-29,10000544,16:09:14,36.0
26008,2024-04-29,10000544,16:09:34,20.0
26009,2024-04-29,10000544,16:10:21,47.0
26010,2024-04-29,10000544,16:10:26,5.0
26011,2024-04-29,10000544,16:11:39,73.0
26012,2024-04-29,10000544,16:12:12,33.0
26013,2024-04-29,10000544,16:12:43,31.0
26014,2024-04-29,10000544,16:12:49,6.0
26015,2024-04-29,10000544,16:12:57,8.0
26016,2024-04-29,10000544,16:13:13,16.0
26017,2024-04-29,10000544,16:13:31,18.0
26018,2024-04-29,10000544,16:13:34,3.0
26019,2024-04-29,10000544,16:14:32,58.0
26020,2024-04-29,10000544,16:14:41,9.0
26021,2024-04-29,10000544,16:14:49,8.0
26022,2024-04-29,10000544,16:14:54,5.0
26023,2024-04-29,10000544,16:15:01,7.0
26024,2024-04-29,10000544,16:15:13,12.0
26025,2024-04-29,10000544,16:15:35,22.0
26026,2024-04-29,10000544,16:16:00,25.0
26027,2024-04-29,10000544,16:16:27,27.0
26028,2024-04-29,10000544,16:17:03,36.0
26029,2024-04-29,10000544,16:17:46,43.0
26030,2024-04-29,10000544,16:18:17,31.0
26031,2024-04-29,10000544,16:19:52,95.0
26032,2024-04-29,10000544,16:20:21,29.0
26033,2024-04-29,10000544,16:23:03,162.0
26034,2024-04-29,10000544,16:23:39,36.0
26035,2024-04-29,10000544,16:23:43,4.0
26036,2024-04-29,10000544,16:24:36,53.0
26037,2024-04-29,10000544,16:24:47,11.0
26038,2024-04-29,10000544,16:24:52,5.0
26039,2024-04-29,10000544,16:24:58,6.0
26040,2024-04-29,10000544,16:25:11,13.0
26041,2024-04-29,10000544,16:25:54,43.0
26042,2024-04-29,10000544,16:26:07,13.0
26043,2024-04-29,10000544,16:26:51,44.0
26044,2024-04-29,10000544,16:26:59,8.0
26045,2024-04-29,10000544,16:27:03,4.0
26046,2024-04-29,10000544,16:27:58,55.0
26047,2024-04-29,10000544,16:28:02,4.0
26048,2024-04-29,10000544,16:29:41,99.0
26049,2024-04-29,10000544,16:29:44,3.0
26050,2024-04-29,10000544,16:30:16,32.0
26051,2024-04-29,10000544,16:30:52,36.0
26052,2024-04-29,10000544,16:30:56,4.0
26053,2024-04-29,10000544,16:32:41,105.0
26054,2024-04-29,10000544,16:32:53,12.0
26055,2024-04-29,10000544,16:32:57,4.0
26056,2024-04-29,10000544,16:33:23,26.0
26057,2024-04-29,10000544,16:33:59,36.0
26058,2024-04-29,10000544,16:34:07,8.0
26059,2024-04-29,10000544,16:34:18,11.0
26060,2024-04-29,10000544,16:34:41,23.0
26061,2024-04-29,10000544,16:35:16,35.0
26062,2024-04-29,10000544,16:35:42,26.0
26063,2024-04-29,10000544,16:36:19,37.0
26064,2024-04-29,10000544,16:36:45,26.0
26065,2024-04-29,10000544,16:37:16,31.0
26066,2024-04-29,10000544,16:37:44,28.0
26067,2024-04-29,10000544,16:37:48,4.0
26068,2024-04-29,10000544,16:38:01,13.0
26069,2024-04-29,10000544,16:38:07,6.0
26070,2024-04-29,10000544,16:39:12,65.0
26071,2024-04-29,10000544,16:39:34,22.0
26072,2024-04-29,10000544,16:39:43,9.0
26073,2024-04-29,10000544,16:39:47,4.0
26074,2024-04-29,10000544,16:40:17,30.0
26075,2024-04-29,10000544,16:40:37,20.0
26076,2024-04-29,10000544,16:41:32,55.0
26077,2024-04-29,10000544,16:41:38,6.0
26078,2024-04-29,10000544,16:42:36,58.0
26079,2024-04-29,10000544,16:42:44,8.0
26080,2024-04-29,10000544,16:43:08,24.0
26081,2024-04-29,10000544,16:44:21,73.0
26082,2024-04-29,10000544,16:44:28,7.0
26083,2024-04-29,10000544,16:44:35,7.0
26084,2024-04-29,10000544,16:45:12,37.0
26085,2024-04-29,10000544,16:45:47,35.0
26086,2024-04-29,10000544,16:45:51,4.0
26087,2024-04-29,10000544,16:46:36,45.0
26088,2024-04-29,10000544,16:46:41,5.0
26089,2024-04-29,10000544,16:46:53,12.0
26090,2024-04-29,10000544,16:47:12,19.0
26091,2024-04-29,10000544,16:47:35,23.0
26092,2024-04-29,10000544,16:48:03,28.0
26093,2024-04-29,10000544,16:48:27,24.0
26094,2024-04-29,10000544,16:49:11,44.0
26095,2024-04-29,10000544,16:49:15,4.0
26096,2024-04-29,10000544,16:49:20,5.0
26097,2024-04-29,10000544,16:50:01,41.0
26098,2024-04-29,10000544,16:50:06,5.0
26099,2024-04-29,10000544,16:50:12,6.0
26100,2024-04-29,10000544,16:50:47,35.0
26101,2024-04-29,10000544,16:50:58,11.0
26102,2024-04-29,10000544,16:51:22,24.0
26103,2024-04-29,10000544,16:53:09,107.0
26104,2024-04-29,10000544,16:53:44,35.0
26105,2024-04-29,10000544,16:54:00,16.0
26106,2024-04-29,10000544,16:54:05,5.0
26107,2024-04-29,10000544,16:54:25,20.0
26108,2024-04-29,10000544,16:54:32,7.0
26109,2024-04-29,10000544,16:56:06,94.0
26110,2024-04-29,10000544,16:56:44,38.0
26111,2024-04-29,10000544,16:57:09,25.0
26112,2024-04-29,10000544,16:57:35,26.0
26113,2024-04-29,10000544,16:57:39,4.0
26114,2024-04-29,10000544,16:58:28,49.0
26115,2024-04-29,10000544,16:58:35,7.0
26116,2024-04-29,10000544,16:58:38,3.0
26117,2024-04-29,10000544,16:58:46,8.0
26118,2024-04-29,10000544,16:58:51,5.0
26119,2024-04-29,10000544,17:00:05,74.0
26120,2024-04-29,10000544,17:00:10,5.0
26121,2024-04-29,10000544,17:00:29,19.0
26122,2024-04-29,10000544,17:00:44,15.0
26123,2024-04-29,10000544,17:00:50,6.0
26124,2024-04-29,10000544,17:00:55,5.0
26125,2024-04-29,10000544,17:01:32,37.0
26126,2024-04-29,10000544,17:01:43,11.0
26127,2024-04-29,10000544,17:01:58,15.0
26128,2024-04-29,10000544,17:02:41,43.0
26129,2024-04-29,10000544,17:02:55,14.0
26130,2024-04-29,10000544,17:03:01,6.0
26131,2024-04-29,10000544,17:04:35,94.0
26132,2024-04-29,10000544,17:04:38,3.0
26133,2024-04-29,10000544,17:05:30,52.0
26134,2024-04-29,10000544,17:05:34,4.0
26135,2024-04-29,10000544,17:05:39,5.0
26136,2024-04-29,10000544,17:05:45,6.0
26137,2024-04-29,10000544,17:05:55,10.0
26138,2024-04-29,10000544,17:06:15,20.0
26139,2024-04-29,10000544,17:06:21,6.0
26140,2024-04-29,10000544,17:06:45,24.0
26141,2024-04-29,10000544,17:06:52,7.0
26142,2024-04-29,10000544,17:07:10,18.0
26143,2024-04-29,10000544,17:07:25,15.0
26144,2024-04-29,10000544,17:07:38,13.0
26145,2024-04-29,10000544,17:07:42,4.0
26146,2024-04-29,10000544,17:08:20,38.0
26147,2024-04-29,10000544,17:09:05,45.0
26148,2024-04-29,10000544,17:09:25,20.0
26149,2024-04-29,10000544,17:09:28,3.0
26150,2024-04-29,10000544,17:09:32,4.0
26151,2024-04-29,10000544,17:09:42,10.0
26152,2024-04-29,10000544,17:09:57,15.0
26153,2024-04-29,10000544,17:10:03,6.0
26154,2024-04-29,10000544,17:10:07,4.0
26155,2024-04-29,10000544,17:10:11,4.0
26156,2024-04-29,10000544,17:10:28,17.0
26157,2024-04-29,10000544,17:10:38,10.0
26158,2024-04-29,10000544,17:10:58,20.0
26159,2024-04-29,10000544,17:11:19,21.0
26160,2024-04-29,10000544,17:11:24,5.0
26161,2024-04-29,10000544,17:11:53,29.0
26162,2024-04-29,10000544,17:11:57,4.0
26163,2024-04-29,10000544,17:12:01,4.0
26164,2024-04-29,10000544,17:12:35,34.0
26165,2024-04-29,10000544,17:13:16,41.0
26166,2024-04-29,10000544,17:13:22,6.0
26167,2024-04-29,10000544,17:13:28,6.0
26168,2024-04-29,10000544,17:13:36,8.0
26169,2024-04-29,10000544,17:14:45,69.0
26170,2024-04-29,10000544,17:14:55,10.0
26171,2024-04-29,10000544,17:15:28,33.0
26172,2024-04-29,10000544,17:15:32,4.0
26173,2024-04-29,10000544,17:15:41,9.0
26174,2024-04-29,10000544,17:15:47,6.0
26175,2024-04-29,10000544,17:16:24,37.0
26176,2024-04-29,10000544,17:16:38,14.0
26177,2024-04-29,10000544,17:16:45,7.0
26178,2024-04-29,10000544,17:17:10,25.0
26179,2024-04-29,10000544,17:17:45,35.0
26180,2024-04-29,10000544,17:18:10,25.0
26181,2024-04-29,10000544,17:18:30,20.0
26182,2024-04-29,10000544,17:18:39,9.0
26183,2024-04-29,10000544,17:18:53,14.0
26184,2024-04-29,10000544,17:18:56,3.0
26185,2024-04-29,10000544,17:19:20,24.0
26186,2024-04-29,10000544,17:19:28,8.0
26187,2024-04-29,10000544,17:19:35,7.0
26188,2024-04-29,10000544,17:19:46,11.0
26189,2024-04-29,10000544,17:19:49,3.0
26190,2024-04-29,10000544,17:20:04,15.0
26191,2024-04-29,10000544,17:20:09,5.0
26192,2024-04-29,10000544,17:20:24,15.0
26193,2024-04-29,10000544,17:21:05,41.0
26194,2024-04-29,10000544,17:21:09,4.0
26195,2024-04-29,10000544,17:21:18,9.0
26196,2024-04-29,10000544,17:21:22,4.0
26197,2024-04-29,10000544,17:21:28,6.0
26198,2024-04-29,10000544,17:21:35,7.0
26199,2024-04-29,10000544,17:22:03,28.0
26200,2024-04-29,10000544,17:22:06,3.0
26201,2024-04-29,10000544,17:22:10,4.0
26202,2024-04-29,10000544,17:22:35,25.0
26203,2024-04-29,10000544,17:24:15,100.0
26204,2024-04-29,10000544,17:24:20,5.0
26205,2024-04-29,10000544,17:24:59,39.0
26206,2024-04-29,10000544,17:25:11,12.0
26207,2024-04-29,10000544,17:25:22,11.0
26208,2024-04-29,10000544,17:25:57,35.0
26209,2024-04-29,10000544,17:26:19,22.0
26210,2024-04-29,10000544,17:26:23,4.0
26211,2024-04-29,10000544,17:26:27,4.0
26212,2024-04-29,10000544,17:27:07,40.0
26213,2024-04-29,10000544,17:27:13,6.0
26214,2024-04-29,10000544,17:27:39,26.0
26215,2024-04-29,10000544,17:28:23,44.0
26216,2024-04-29,10000544,17:28:49,26.0
26217,2024-04-29,10000544,17:28:54,5.0
26218,2024-04-29,10000544,17:28:58,4.0
26219,2024-04-29,10000544,17:29:02,4.0
26220,2024-04-29,10000544,17:29:33,31.0
26221,2024-04-29,10000544,17:29:46,13.0
26222,2024-04-29,10000544,17:29:51,5.0
26223,2024-04-29,10000544,17:29:58,7.0
26224,2024-04-29,10000544,17:30:58,60.0
26225,2024-04-29,10000544,17:31:25,27.0
26226,2024-04-29,10000544,17:32:16,51.0
26227,2024-04-29,10000544,17:32:24,8.0
26228,2024-04-29,10000544,17:32:56,32.0
26229,2024-04-29,10000544,17:33:17,21.0
26230,2024-04-29,10000544,17:33:43,26.0
26231,2024-04-29,10000544,17:34:04,21.0
26232,2024-04-29,10000544,17:34:28,24.0
26233,2024-04-29,10000544,17:34:38,10.0
26234,2024-04-29,10000544,17:35:07,29.0
26235,2024-04-29,10000544,17:36:33,86.0
26236,2024-04-29,10000544,17:36:39,6.0
26237,2024-04-29,10000544,17:36:43,4.0
26238,2024-04-29,10000544,17:37:10,27.0
26239,2024-04-29,10000544,17:37:28,18.0
26240,2024-04-29,10000544,17:37:38,10.0
26241,2024-04-29,10000544,17:37:48,10.0
26242,2024-04-29,10000544,17:39:03,75.0
26243,2024-04-29,10000544,17:39:10,7.0
26244,2024-04-29,10000544,17:39:27,17.0
26245,2024-04-29,10000544,17:39:43,16.0
26246,2024-04-29,10000544,17:40:07,24.0
26247,2024-04-29,10000544,17:40:49,42.0
26248,2024-04-29,10000544,17:41:35,46.0
26249,2024-04-29,10000544,17:42:05,30.0
26250,2024-04-29,10000544,17:42:11,6.0
26251,2024-04-29,10000544,17:42:28,17.0
26252,2024-04-29,10000544,17:43:05,37.0
26253,2024-04-29,10000544,17:43:10,5.0
26254,2024-04-29,10000544,17:43:16,6.0
26255,2024-04-29,10000544,17:43:58,42.0
26256,2024-04-29,10000544,17:44:28,30.0
26257,2024-04-29,10000544,17:44:58,30.0
26258,2024-04-29,10000544,17:45:25,27.0
26259,2024-04-29,10000544,17:45:29,4.0
26260,2024-04-29,10000544,17:45:47,18.0
26261,2024-04-29,10000544,17:45:56,9.0
26262,2024-04-29,10000544,17:46:14,18.0
26263,2024-04-29,10000544,17:46:33,19.0
26264,2024-04-29,10000544,17:47:13,40.0
26265,2024-04-29,10000544,17:47:37,24.0
26266,2024-04-29,10000544,17:47:51,14.0
26267,2024-04-29,10000544,17:48:20,29.0
26268,2024-04-29,10000544,17:49:22,62.0
26269,2024-04-29,10000544,17:49:48,26.0
26270,2024-04-29,10000544,17:49:56,8.0
26271,2024-04-29,10000544,17:50:33,37.0
26272,2024-04-29,10000544,17:50:46,13.0
26273,2024-04-29,10000544,17:50:57,11.0
26274,2024-04-29,10000544,17:51:01,4.0
26275,2024-04-29,10000544,17:51:42,41.0
26276,2024-04-29,10000544,17:51:46,4.0
26277,2024-04-29,10000544,17:51:50,4.0
26278,2024-04-29,10000544,17:52:43,53.0
26279,2024-04-29,10000544,17:53:28,45.0
26280,2024-04-29,10000544,17:53:46,18.0
26281,2024-04-29,10000544,17:54:01,15.0
26282,2024-04-29,10000544,17:56:01,120.0
26283,2024-04-29,10000544,17:56:08,7.0
26284,2024-04-29,10000544,17:56:23,15.0
26285,2024-04-29,10000544,17:56:32,9.0
26286,2024-04-29,10000544,17:57:10,38.0
26287,2024-04-29,10000544,17:57:56,46.0
26288,2024-04-29,10000544,17:58:10,14.0
26289,2024-04-29,10000544,17:59:02,52.0
26290,2024-04-29,10000544,17:59:38,36.0
26291,2024-04-29,10000544,18:00:16,38.0
26292,2024-04-29,10000544,18:01:14,58.0
26293,2024-04-29,10000544,18:01:37,23.0
26294,2024-04-29,10000544,18:01:47,10.0
26295,2024-04-29,10000544,18:03:05,78.0
26296,2024-04-29,10000544,18:03:12,7.0
26297,2024-04-29,10000544,18:04:17,65.0
26298,2024-04-29,10000544,18:04:22,5.0
26299,2024-04-29,10000544,18:04:52,30.0
26300,2024-04-29,10000544,18:05:14,22.0
26301,2024-04-29,10000544,18:05:26,12.0
26302,2024-04-29,10000544,18:05:31,5.0
